DATA_ID,SEQ_ID,SMI_ID,PROD_SMI_ID,EC_NUMBER,EC_1,EC_2,EC_3,EC_4,KCAT,KM,KCAT_KM,Y_VALUE,PH,TEMP,RXN_SMILES,SMI_SOURCE,FOLD
DATA_000471,Q4J781,SMI_45AA8CA6CB,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,7.1,0.0024,2.98,3.471047107007469,,,C1CC2=CC=CC=C2C1O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000476,Q4J781,SMI_DDC18E4668,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,9.2,0.0028,3.3,3.516629796003336,,,COC(=O)C(=O)C1=CC=CC=C1Cl>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000489,Q4J781,SMI_E3BCA655F0,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.98,0.0042,0.23,2.3679767852945943,,,C1CCC2C(C1)CCCC2O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000490,Q4J781,SMI_50CC80BC23,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,2.35,0.0053,0.45,2.646791992670947,,,CCOC(=O)C(=O)C1=CC=CC=C1>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000494,Q4J781,SMI_1D427A25D6,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,5.3,0.0121,1.06,2.641490499284339,,,CC(=O)C(=O)C1=CC=CC=C1>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000495,Q4J781,SMI_7E627090AC,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,7.0,0.0093,1.37,2.8766150914603217,,,C1CCCC(CC1)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000502,Q4J781,SMI_4009B3F3D7,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,10.0,0.0235,0.42,2.6289321377282637,,,C1=CC=C(C=C1)C(=O)C(F)(F)F>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000503,Q4J781,SMI_45AA8CA6CB,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,13.7,0.0064,2.14,3.3305405931725196,,,C1CC2=CC=CC=C2C1O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000505,Q4J781,SMI_C20AB700E2,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,6.2,0.0065,0.95,2.979478332855398,,,COC(=O)C(=O)C1=CC=CC=C1>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000516,Q4J781,SMI_B312FD611C,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,9.6,0.0085,1.13,3.0528523073252756,,,C1CC(C2=CC=CC=C2C1)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000518,Q4J781,SMI_45AA8CA6CB,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,6.2,0.0087,0.71,2.852872436879635,,,C1CC2=CC=CC=C2C1O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000528,Q4J781,SMI_9E3F5E3438,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,3.2,0.0119,0.27,2.4296030169273752,,,CC(=O)C1=C(C(=C(C(=C1F)F)F)F)F>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000531,A0A075B5H4,SMI_96F9520D53,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.98,0.012,0.082,1.91204482964487,,,C(C(C(C(C(C(=O)[O-])O)O)O)O)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000532,A0A075B5H4,SMI_7BE441F785,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,1.4,0.013,0.1,2.0321846833714012,,,C(C(C(CO)O)O)C(=O)C(=O)[O-]>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000536,A0A075B5H4,SMI_96F9520D53,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.53,0.014,0.038,1.578147833922551,,,C(C(C(C(C(C(=O)[O-])O)O)O)O)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000540,Q8GIX7,SMI_24703BB682,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,6.9,0.0294,,2.370501760325098,,,C1=CC=C(C=C1)CO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000542,A0A075B5H4,SMI_8608D43068,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.0052,0.016,0.00033,-0.4881166390211257,,,C(C(C(C(C(=O)[O-])O)O)O)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000544,Q4J781,SMI_0E78C58249,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,26.0,0.0166,1.57,3.1948652599307628,,,CCOC(=O)C(=O)C(C)C>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000553,A0A075B5H4,SMI_96F9520D53,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.19,0.024,0.008,0.8985423592412229,,,C(C(C(C(C(C(=O)[O-])O)O)O)O)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000554,A0A075B5H4,SMI_8608D43068,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.032,0.024,0.0014,0.12493873660829993,,,C(C(C(C(C(=O)[O-])O)O)O)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000576,Q4J781,SMI_4B78076E8C,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,3.8,0.066,0.06,1.7602396610749413,,,CC1CCCC(=O)C1>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000585,A0A0C6F4Y3,SMI_B3A2F46FC4,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,4.5,0.2,,1.3521825181113625,,,C(CO)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000586,A0A075B5H4,SMI_6371B6BF1B,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.0019,0.22,8.7e-05,-2.0,,,C(C(C(C(CO)O)O)O)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000590,A0A075B5H4,SMI_978781CED0,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.0052,0.35,1.5e-05,-1.8280647007154764,,,C(C(C(C(C(CO)O)O)O)O)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_000989,Q9SA18,SMI_1E95F591E7,SMI_DCA98BB38F,1.1.1.3,1,1,1,3,245.0,0.00029,,5.926768086465576,8.0,30.0,C(C=O)C(C(=O)[O-])N.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]>>C(CO)C(C(=O)O)N.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,brenda,7
DATA_001049,P08507,SMI_93A1100740,SMI_B665EEBA25,1.1.1.8,1,1,1,8,1000.0,0.00015,,6.823908740944319,7.5,22.0,C(C(=O)COP(=O)(O)O)O.[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O>>C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.C(C(COP(=O)(O)O)O)O,brenda,7
DATA_001050,P08507,SMI_D3E77AA50F,SMI_A4953F1E05,1.1.1.8,1,1,1,8,816.667,0.05,,4.213075002571869,7.5,22.0,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]>>C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,brenda,7
DATA_001051,P08507,SMI_A4953F1E05,SMI_D3E77AA50F,1.1.1.8,1,1,1,8,0.133333,0.0075,,1.249876387479038,9.0,22.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_001052,P08507,SMI_B665EEBA25,SMI_93A1100740,1.1.1.8,1,1,1,8,12.25,0.0005,,4.389166084364533,9.0,22.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.C(C(COP(=O)(O)O)O)O>>C(C(=O)COP(=O)(O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_001091,P08507,SMI_0E1732C699,SMI_93A1100740,1.1.1.8,1,1,1,8,390.0,0.00046,,5.928306775344925,,,C(C(=O)COP(=O)(O)O)O>>C(C(=O)COP(=O)(O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_001164,A0A3S7PMC4,SMI_6371B6BF1B,SMI_B9E12F21F2,1.1.1.9,1,1,1,9,13.28,0.02096,1.24,2.8018067967203097,,,C(C(C(C(CO)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_001306,A0A100I7V8,SMI_A4953F1E05,SMI_B9E12F21F2,1.1.1.12,1,1,1,12,8.23,0.0002,41.17,4.614369839548289,,,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_001307,A0A100I7V8,SMI_6371B6BF1B,SMI_B9E12F21F2,1.1.1.12,1,1,1,12,1800.0,7.8e-05,,7.363177902412826,,,C(C(C(C(CO)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_001308,A0A100I7V8,SMI_6371B6BF1B,SMI_B9E12F21F2,1.1.1.12,1,1,1,12,30.0,0.025,0.338,3.0791812460476247,,,C(C(C(C(CO)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_001313,A0A100I7V8,SMI_6371B6BF1B,SMI_B9E12F21F2,1.1.1.12,1,1,1,12,2208.0,0.00025,,6.9460590603851236,,,C(C(C(C(CO)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_001314,A0A167UZD7,SMI_A4953F1E05,SMI_B9E12F21F2,1.1.1.12,1,1,1,12,17.3,0.0003,57.7,4.760924848409133,,,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_001316,A0A100I7V8,SMI_978781CED0,SMI_B9E12F21F2,1.1.1.12,1,1,1,12,833.0,0.004868,,5.23329443184876,,,C(C(C(C(C(CO)O)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_001333,A0A167UZD7,SMI_6371B6BF1B,SMI_B9E12F21F2,1.1.1.12,1,1,1,12,18.1,0.037,0.32,2.6894768508021896,,,C(C(C(C(CO)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_001352,P07846,SMI_9998DF7148,SMI_5FB6363A64,1.1.1.14,1,1,1,14,8.43333,0.0015,5616.67,3.749478908229151,8.0,30.0,C(C(C(C(C(CO)O)O)O)O)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+].C1C(C(C(C(O1)(CO)O)O)O)O,brenda,7
DATA_001353,P07846,SMI_A4953F1E05,SMI_D3E77AA50F,1.1.1.14,1,1,1,14,5.83333,0.0155,376.667,2.5759575730949873,8.0,30.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,7
DATA_001354,P07846,SMI_A4953F1E05,SMI_07CA2CFD5C,1.1.1.14,1,1,1,14,7.35,0.0019,3850.0,3.5854607295085006,8.0,30.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C(C(C(CO)O)O)C(=O)C=O.[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,7
DATA_001355,P07846,SMI_A4953F1E05,SMI_D3E77AA50F,1.1.1.14,1,1,1,14,5.9,0.0117,505.0,2.7032913781186614,8.0,30.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_001356,P07846,SMI_A4953F1E05,SMI_4CC5655977,1.1.1.14,1,1,1,14,2.15,0.0264,81.6667,1.9120450069078878,8.0,30.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+].C(C(CO)O)C(C(=O)CO)O,brenda,7
DATA_001357,P07846,SMI_A4953F1E05,SMI_D3E77AA50F,1.1.1.14,1,1,1,14,9.31667,0.00074,12583.3,4.099794550795062,8.0,30.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
DATA_001358,P07846,SMI_A4953F1E05,SMI_CF34EB8155,1.1.1.14,1,1,1,14,4.56667,0.00048,11416.7,4.057540589120017,8.0,30.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+].CC(C(C(C(=O)CO)O)O)O,brenda,7
DATA_001359,P07846,SMI_9998DF7148,SMI_5FB6363A64,1.1.1.14,1,1,1,14,8.43333,1.1e-05,,5.884606409639998,8.0,30.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.C(C(C(C(C(CO)O)O)O)O)O>>C1C(C(C(C(O1)(CO)O)O)O)O.[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,7
DATA_001498,A0A2N6P165,SMI_BA44CB275C,SMI_0E56E92C5A,1.1.1.17,1,1,1,17,,,1310000.0,6.117271295655764,,,C(C1C(C(C(O1)(CO)O)O)O)OP(=O)(O)O>>C(C1C(C(C(O1)(CO)O)O)O)OP(=O)(O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,7
