DATA_ID,SEQ_ID,SMI_ID,PROD_SMI_ID,EC_NUMBER,EC_1,EC_2,EC_3,EC_4,KCAT,KM,KCAT_KM,Y_VALUE,PH,TEMP,RXN_SMILES,SMI_SOURCE,FOLD
DATA_000146,P30838,SMI_6A7D94376A,SMI_64A9DC97E1,1.1.1.1,1,1,1,1,0.9,7.8e-06,,5.062147906748844,7.4,25.0,C1=CC=C(C=C1)C=O.O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+].C1=CC=C(C=C1)C(=O)[O-],brenda,2
DATA_000211,P00330,SMI_A106D6D46F,SMI_DFECC8872F,1.1.1.1,1,1,1,1,176.0,0.000462,,5.580870692258024,6.5,30.0,[H+].CC=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O>>CCO.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,brenda,2
DATA_000212,P00330,SMI_A106D6D46F,SMI_DFECC8872F,1.1.1.1,1,1,1,1,176.0,0.00011,,6.204119982655925,-,-,CC=O.[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O>>CCO.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,brenda,2
DATA_000239,P19631,SMI_7A1E0D8109,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,8.88,5.1e-06,,6.240842789680665,,,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_000251,P19631,SMI_F6BAA9F910,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,1.85,1.1e-05,,5.225779043244789,,,CCCCCCCCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_000263,P19631,SMI_24703BB682,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,2.52,1.3e-05,,5.287457188474708,,,C1=CC=C(C=C1)CO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_000297,P19631,SMI_D2A4DFB8B4,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,1.45,4e-05,,4.559308010907013,,,C(CCCCCC(=O)[O-])CCCCCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_000303,P19631,SMI_0D46A5385B,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,17.0,4.3e-05,,5.596980465798687,,,CCCCCCCC=O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_000366,P19631,SMI_9AE011B26F,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,2.92,0.0002,,4.164352855784437,,,CCCCCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_000377,P19631,SMI_A4953F1E05,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,6.18,0.00023,,4.429260639071223,,,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_000465,P19631,SMI_069CA54449,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,7.22,0.002,,3.5575072019056577,,,CCCCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_000496,P19631,SMI_BF85C3BF8F,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,3.55,0.0052,,2.8342250094202948,,,C1CCC(CC1)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_000515,P19631,SMI_89B394FD02,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,6.63,0.0081,,2.9130285095261232,,,CCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_000974,Q9F282,SMI_0B9B02ECDF,SMI_A8797C347C,1.1.1.2,1,1,1,2,1.4,,639.0,2.8055008581584002,,,CC(CC1=CC=CC=C1)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,2
DATA_000975,Q9F282,SMI_0B9B02ECDF,SMI_A8797C347C,1.1.1.2,1,1,1,2,38.6,,45300.0,4.656098202012832,,,CC(CC1=CC=CC=C1)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,2
DATA_001012,P0A9S5,SMI_F274B73E5C,SMI_86F06E8446,1.1.1.6,1,1,1,6,17.2,0.0003,57300.0,4.75815462196739,7.0,25.0,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+].C(C(=O)CO)O>>C(C(CO)O)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,brenda,2
DATA_001013,P0A9S5,SMI_0C123C369F,SMI_11C68B5C96,1.1.1.6,1,1,1,6,31.7,0.00085,37300.0,4.571708831808688,7.0,25.0,[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.C(C=O)O>>C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.C(CO)O,brenda,2
DATA_001014,P0A9S5,SMI_58F18776B1,SMI_9C7B2F51FE,1.1.1.6,1,1,1,6,6.1,0.0005,12200.0,4.086359830674748,7.0,25.0,[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.CC(=O)C=O>>CC(C=O)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,brenda,2
DATA_001015,P0A9S5,SMI_86F06E8446,SMI_F274B73E5C,1.1.1.6,1,1,1,6,22.4,0.056,400.0,2.6020599913279625,7.0,25.0,C(C(CO)O)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C(C(=O)CO)O.[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,2
DATA_001022,P32816,SMI_E11955857D,SMI_F274B73E5C,1.1.1.6,1,1,1,6,14.0,,51.0,1.7075701760979363,,,C(C(COCC(F)(F)F)O)O>>C(C(=O)CO)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001023,P32816,SMI_251809A24B,SMI_F274B73E5C,1.1.1.6,1,1,1,6,9.0,,148.0,2.1702617153949575,,,C(C(CO)O)O>>C(C(=O)CO)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001024,P32816,SMI_252E1289DB,SMI_F274B73E5C,1.1.1.6,1,1,1,6,6.6,,19.0,1.2787536009528289,,,COCC(CO)O>>C(C(=O)CO)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001025,P32816,SMI_185E12873E,SMI_F274B73E5C,1.1.1.6,1,1,1,6,1.3,,8.0,0.9030899869919435,,,CCCCOCC(CO)O>>C(C(=O)CO)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001026,P32816,SMI_4B7E6E335A,SMI_F274B73E5C,1.1.1.6,1,1,1,6,12.0,,19.0,1.2787536009528289,,,CCCOCC(CO)O>>C(C(=O)CO)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001027,P32816,SMI_04706749DA,SMI_F274B73E5C,1.1.1.6,1,1,1,6,13.0,,18.0,1.255272505103306,,,CC(C)OCC(CO)O>>C(C(=O)CO)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001028,P32816,SMI_E145785C6C,SMI_F274B73E5C,1.1.1.6,1,1,1,6,31.0,,85.0,1.9294189257142926,,,CCOCC(CO)O>>C(C(=O)CO)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001035,P32816,SMI_39941888C8,SMI_F274B73E5C,1.1.1.6,1,1,1,6,0.7,,112.0,2.0492180226701815,,,C1=CC=C(C=C1)OCC(CO)O>>C(C(=O)CO)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001139,A0A141BGH5,SMI_EBC31F667C,SMI_B9E12F21F2,1.1.1.9,1,1,1,9,0.206,2.05e-05,,4.002113359313399,,,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001142,A0A1B4XTS0,SMI_A4953F1E05,SMI_B9E12F21F2,1.1.1.9,1,1,1,9,18.5,0.00011,168.18,5.225779043244788,,,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001146,A0A141BGH5,SMI_A4953F1E05,SMI_B9E12F21F2,1.1.1.9,1,1,1,9,27.2,0.1073,,2.4039691820682476,,,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001157,A0A1B4XTS0,SMI_EBC31F667C,SMI_B9E12F21F2,1.1.1.9,1,1,1,9,3.27,0.00728,0.45,2.652416373347249,,,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001160,A0A141BGH5,SMI_6371B6BF1B,SMI_B9E12F21F2,1.1.1.9,1,1,1,9,24.6,0.1755,,2.1466579863015363,,,C(C(C(C(CO)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001161,A0A1B4XTS0,SMI_6371B6BF1B,SMI_B9E12F21F2,1.1.1.9,1,1,1,9,4.48,0.0158,0.28,2.4526209270437214,,,C(C(C(C(CO)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001162,A0A1B4XTS0,SMI_6371B6BF1B,SMI_B9E12F21F2,1.1.1.9,1,1,1,9,18.0,0.0161,1.12,3.0484466290714565,,,C(C(C(C(CO)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001165,A0A1B4XTS0,SMI_978781CED0,SMI_B9E12F21F2,1.1.1.9,1,1,1,9,8.28,0.0212,0.39,2.5916944758561287,,,C(C(C(C(C(CO)O)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001167,A0A1B4XTS0,SMI_6371B6BF1B,SMI_B9E12F21F2,1.1.1.9,1,1,1,9,3.35,0.132,0.11,1.4044708758309954,,,C(C(C(C(CO)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001284,Q308C1,SMI_6371B6BF1B,SMI_B9E12F21F2,1.1.1.11,1,1,1,11,876.0,0.0045,,5.289291592392737,,,C(C(C(C(CO)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001285,Q308C1,SMI_6371B6BF1B,SMI_B9E12F21F2,1.1.1.11,1,1,1,11,876.0,0.0045,194.7,5.289291592392737,,,C(C(C(C(CO)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001286,Q308C1,SMI_6371B6BF1B,SMI_B9E12F21F2,1.1.1.11,1,1,1,11,177.2,0.1772,9.58,3.0,,,C(C(C(C(CO)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001287,Q308C1,SMI_978781CED0,SMI_B9E12F21F2,1.1.1.11,1,1,1,11,35.3,0.0785,0.45,2.65290504864257,,,C(C(C(C(C(CO)O)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001288,Q308C1,SMI_978781CED0,SMI_B9E12F21F2,1.1.1.11,1,1,1,11,19.7,0.1273,0.15,2.1896378225079376,,,C(C(C(C(C(CO)O)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001289,Q308C1,SMI_251809A24B,SMI_B9E12F21F2,1.1.1.11,1,1,1,11,16.3,0.1336,0.12,2.086381146264431,,,C(C(CO)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001290,Q308C1,SMI_6371B6BF1B,SMI_B9E12F21F2,1.1.1.11,1,1,1,11,13.4,0.2428,0.06,1.7418561159615877,,,C(C(C(C(CO)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
DATA_001391,A0A8I6A2A0,SMI_6371B6BF1B,SMI_D531D13F27,1.1.1.14,1,1,1,14,0.63,0.0004,,3.197280558125619,,,C(C(C(C(CO)O)O)O)O>>C(C(C(C(C(=O)CO)O)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,2
