DATA_ID,SEQ_ID,SMI_ID,PROD_SMI_ID,EC_NUMBER,EC_1,EC_2,EC_3,EC_4,KCAT,KM,KCAT_KM,Y_VALUE,PH,TEMP,RXN_SMILES,SMI_SOURCE,FOLD
DATA_000082,P00325,SMI_96B4A24B94,SMI_3090C8920C,1.1.1.1,1,1,1,1,0.12,3.2e-06,,4.574031267727719,9.0,25.0,CC(CCCC(C)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C)CO.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.CC(CCCC(C)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C)C=O,brenda,0
DATA_000083,P00325,SMI_3090C8920C,SMI_96B4A24B94,1.1.1.1,1,1,1,1,2.2,1.31e-05,,5.225151385166442,9.0,25.0,CC(CCCC(C)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C)C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]>>C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.CC(CCCC(C)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C)CO,brenda,0
DATA_000086,P00325,SMI_3090C8920C,SMI_96B4A24B94,1.1.1.1,1,1,1,1,2.2,1.09e-05,,5.304996182881583,9.0,25.0,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.CC(CCCC(C)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C)C=O.[H+]>>CC(CCCC(C)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C)CO.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,brenda,0
DATA_000128,P00326,SMI_80F7B39941,SMI_8658A6197D,1.1.1.1,1,1,1,1,0.13,4.6e-05,2900.0,3.462397997898956,7.3,37.0,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+].CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4O)C>>CC12CCC(CC1CCC3C2CCC4(C3CCC4O)C)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,brenda,0
DATA_000129,P00326,SMI_891B122F1C,SMI_02143D23E0,1.1.1.1,1,1,1,1,0.8,5.8e-05,14000.0,4.146128035678238,7.3,37.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4=O)C.[H+],brenda,0
DATA_000130,P00326,SMI_1494918E3B,SMI_A4953F1E05,1.1.1.1,1,1,1,1,0.12,0.00025,500.0,2.6989700043360187,7.3,37.0,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.CC(CCC(=O)[O-])C1CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C.[H+]>>C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,brenda,0
DATA_000131,P00326,SMI_2353C2B55D,SMI_78FBF04C2E,1.1.1.1,1,1,1,1,0.96,2.7e-05,33000.0,4.518513939877887,7.3,37.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C>>CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000132,P00326,SMI_78FBF04C2E,SMI_2353C2B55D,1.1.1.1,1,1,1,1,0.022,3.6e-06,6100.0,3.785329835010767,7.3,37.0,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+].CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C>>C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,brenda,0
DATA_000133,P00326,SMI_2353C2B55D,SMI_78FBF04C2E,1.1.1.1,1,1,1,1,0.0083,9.5e-05,87.0,1.9395192526186185,7.3,37.0,CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C.[H+],brenda,0
DATA_000175,P00325,SMI_AB56DB67FF,SMI_EFED8CE478,1.1.1.1,1,1,1,1,0.35,3e-07,1166670.0,6.0669480304702175,7.4,37.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C>>CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=O)C)C.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000176,P00325,SMI_EFED8CE478,SMI_AB56DB67FF,1.1.1.1,1,1,1,1,0.0833333,4e-07,216667.0,5.335792770068036,7.4,37.0,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=O)C)C.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]>>CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,brenda,0
DATA_000234,Q9UXF1,SMI_A49258EDA0,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.983,9e-05,,4.038311008392811,,,COC1=CC=C(C=C1)C=O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000238,P00326,SMI_527C184605,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,34.2,1.5e-05,,6.357934847000454,,,CC1=C(C(CCC1O)(C)C)C=CC(=CC=CC(=CCO)C)C>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000242,P00326,SMI_F6BAA9F910,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,8.33,0.0012,,3.841463755359163,,,CCCCCCCCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000243,P00326,SMI_24703BB682,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,9.17,0.00015,,4.78627807661434,,,C1=CC=C(C=C1)CO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000244,P00326,SMI_A4953F1E05,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.717,0.71,,0.00426080694872483,,,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000245,P00326,SMI_BF85C3BF8F,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.583,0.21,,0.4434492600250948,,,C1CCC(CC1)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000247,Q9UXF1,SMI_7A1E0D8109,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,34.8,0.00075,,4.666517980554881,,,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000248,P00326,SMI_E4FF2EAEE1,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.9,3.3e-05,,4.435728569561437,,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000249,Q9UXF1,SMI_08B723D966,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,18.9,0.00023,,4.914733968155652,,,C1=CC=C(C=C1)C=CC=O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000252,P00326,SMI_E4FF2EAEE1,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.11,1.2e-05,,3.9622114391106003,,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000254,P00326,SMI_7029EEA64A,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,1.83,3.4e-05,,4.730972172688174,,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=O)C)C>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000256,A0A0A1EGK4,SMI_069CA54449,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.45,9e-05,,3.6989700043360187,,,CCCCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000257,A0A0A1EGK4,SMI_9AE011B26F,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.333,1.8e-05,,4.267171728403014,,,CCCCCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000260,Q9UXF1,SMI_7908C955AD,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,4.8,0.0298,,2.207024973299332,,,CCC(C)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000262,Q9UXF1,SMI_24703BB682,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,21.7,0.0038,,3.7566761372317194,,,C1=CC=C(C=C1)CO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000266,P00326,SMI_8884DF234A,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,20.0,2.7e-05,,5.869666231504994,,,CC1=C(C(CCC1=O)(C)C)C=CC(=CC=CC(=CC=O)C)C>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000269,Q9UXF1,SMI_59D8B57BBF,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,4.03,1.9e-05,,5.32655144518828,,,CCCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000275,P00326,SMI_89B394FD02,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,30.7,0.12,,2.407957129429562,,,CCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000276,P00326,SMI_39CE43E8A8,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,2.5,2.8e-05,,4.950781977329818,,,*C([H])([H])O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],rhea_sub_plus_brenda_prod,0
DATA_000277,Q9UXF1,SMI_A49258EDA0,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,20.5,0.00086,,4.377255409812187,,,COC1=CC=C(C=C1)C=O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000279,P00326,SMI_39CE43E8A8,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,1.22,2.6e-05,,4.67138648270393,,,*C([H])([H])O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],rhea_sub_plus_brenda_prod,0
DATA_000281,Q9UXF1,SMI_9AE011B26F,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,16.3,0.0019,,3.933434003451129,,,CCCCCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000285,Q9UXF1,SMI_BF85C3BF8F,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,15.9,0.0045,,3.548184610545108,,,C1CCC(CC1)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
DATA_000286,Q9UXF1,SMI_DA3341B60B,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,25.5,0.0003,,4.929418925714293,,,C1=CC=C(C=C1)C=O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,0
