DATA_ID,SEQ_ID,SMI_ID,PROD_SMI_ID,EC_NUMBER,EC_1,EC_2,EC_3,EC_4,KCAT,KM,KCAT_KM,Y_VALUE,PH,TEMP,RXN_SMILES,SMI_SOURCE,FOLD
DATA_000033,P12711,SMI_15FE3FA53C,SMI_6D3B567273,1.1.1.1,1,1,1,1,0.383333,1.9,0.2,-0.6989700043360187,10.0,25.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.C1CCC(CC1)O>>C1CCC(=O)CC1.[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,5
DATA_000035,P12711,SMI_3DA04ECE3F,SMI_1BFE33BE2D,1.1.1.1,1,1,1,1,0.2,0.38,0.5,-0.3010299956639812,10.0,25.0,CO.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.C=O,brenda,5
DATA_000036,P12711,SMI_DFECC8872F,SMI_A106D6D46F,1.1.1.1,1,1,1,1,1.0,0.0014,716.667,2.855317407193329,10.0,25.0,CCO.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+].CC=O,brenda,5
DATA_000037,P12711,SMI_AC530DE0A1,SMI_1F50D249A0,1.1.1.1,1,1,1,1,0.833333,0.00017,5000.0,3.6989700043360187,10.0,25.0,CCCCO.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>CCCC=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,5
DATA_000038,P12711,SMI_5C9F6C3D6C,SMI_B0D06E34DA,1.1.1.1,1,1,1,1,1.16667,8e-05,14666.7,4.166332408798317,10.0,25.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.CCCCCO>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.CCCCC=O,brenda,5
DATA_000040,P12711,SMI_25F1132EF4,SMI_237E1DCC32,1.1.1.1,1,1,1,1,1.26667,1.3e-05,96666.7,4.985276892935985,10.0,25.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.C(CCCCCC(=O)O)CCCCCO>>C(CCCCCC(=O)O)CCCCC=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,5
DATA_000042,P12711,SMI_15FE3FA53C,SMI_6D3B567273,1.1.1.1,1,1,1,1,1.5,0.0022,666.667,2.8239089580915055,10.0,25.0,C1CCC(CC1)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1CCC(=O)CC1.[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,5
DATA_000043,P12711,SMI_01B3F8D5CE,SMI_94F04C79F2,1.1.1.1,1,1,1,1,1.0,5e-05,20000.0,4.301029995663981,10.0,25.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.C1=CC=C(C=C1)CO>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.C1=CC=C(C=C1)C=O,brenda,5
DATA_000173,P08319,SMI_AB56DB67FF,SMI_EFED8CE478,1.1.1.1,1,1,1,1,3.16667,3e-07,10666700.0,7.028030080768379,7.4,37.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C>>CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=O)C)C.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,5
DATA_000174,P08319,SMI_EFED8CE478,SMI_AB56DB67FF,1.1.1.1,1,1,1,1,5.0,8e-07,6300000.0,6.799340549453582,7.4,37.0,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=O)C)C.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]>>CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,brenda,5
DATA_000415,P86884,SMI_F6BAA9F910,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,3.17,0.0006,,3.722908011834108,,,CCCCCCCCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,5
DATA_000735,P0A4X1,SMI_30ECE7E869,SMI_CBA15720FD,1.1.1.2,1,1,1,2,7.2,1.1e-05,680000.0,5.832508912706237,7.3,22.0,[H+].C1=CC=C(C=C1)C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O>>C1=CC=C(C=C1)CO.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,brenda,5
DATA_000736,P0A4X1,SMI_47EAD5BF2A,SMI_535E3F469A,1.1.1.2,1,1,1,2,8.7,1.5e-05,600000.0,5.778151250383644,7.3,22.0,[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.COC1=CC=CC(=C1)C=O>>COC1=CC=CC(=C1)CO.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,brenda,5
DATA_000737,P0A4X1,SMI_65290D4D1C,SMI_E106B7AE17,1.1.1.2,1,1,1,2,4.9,9e-06,555000.0,5.744292983122676,7.3,22.0,CCCCCCCC=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]>>C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N.CCCCCCCCO,brenda,5
DATA_000738,P0A4X1,SMI_D4BFDC1F06,SMI_EB7886340D,1.1.1.2,1,1,1,2,0.9,1.7e-05,53000.0,4.724275869600789,7.3,22.0,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.C1=CC(=CC=C1C=O)O.[H+]>>C1=CC(=CC=C1CO)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,brenda,5
DATA_000739,P0A4X1,SMI_F0F6061CFD,SMI_76CE5D3906,1.1.1.2,1,1,1,2,4.1,0.0001,42000.0,4.623249290397901,7.3,22.0,[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.C1=CC=C(C=C1)C=CC=O>>C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N.C1=CC=C(C=C1)C=CCO,brenda,5
DATA_000740,P0A4X1,SMI_3D3C90E2F1,SMI_5E8C44FDAD,1.1.1.2,1,1,1,2,3.8,0.000145,27000.0,4.431363764158987,7.3,22.0,COC1=C(C=CC(=C1)C=CC=O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]>>COC1=C(C=CC(=C1)C=CCO)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,brenda,5
DATA_000741,P0A4X1,SMI_E01B5245E2,SMI_B7317CD70D,1.1.1.2,1,1,1,2,4.6,0.0002,23000.0,4.361727836017593,7.3,22.0,CCCC=O.[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O>>C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N.CCCCO,brenda,5
DATA_000742,P0A4X1,SMI_3B573BAEEB,SMI_A6451BF4C3,1.1.1.2,1,1,1,2,3.0,0.0013,2500.0,3.3979400086720375,7.3,22.0,CC=CC=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O>>C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N.CC=CCO,brenda,5
DATA_000743,P0A4X1,SMI_76CE5D3906,SMI_F0F6061CFD,1.1.1.2,1,1,1,2,1.25,0.007,200.0,2.3010299956639813,8.8,22.0,C1=CC=C(C=C1)C=CCO.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.C1=CC=C(C=C1)C=CC=O.[H+],brenda,5
DATA_000744,P0A4X1,SMI_B7317CD70D,SMI_E01B5245E2,1.1.1.2,1,1,1,2,4.6,0.3,20.0,1.3010299956639813,8.8,22.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N.CCCCO>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.CCCC=O.[H+],brenda,5
DATA_001112,A0A811U0A0,SMI_0E1732C699,SMI_93A1100740,1.1.1.8,1,1,1,8,188.0,0.00033,,5.7556439093857925,,,C(C(=O)COP(=O)(O)O)O>>C(C(=O)COP(=O)(O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,5
DATA_001120,A0A811U0A0,SMI_E08B97691B,SMI_93A1100740,1.1.1.8,1,1,1,8,32.0,0.00074,,4.63591825858893,,,C(C(COP(=O)(O)O)O)O>>C(C(=O)COP(=O)(O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,5
DATA_001177,Q7Z4W1,SMI_EBC31F667C,SMI_5C2AD0CAB9,1.1.1.10,1,1,1,10,0.65,1e-06,,5.812913356642856,,,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,5
DATA_001178,Q7Z4W1,SMI_27E4714280,SMI_5C2AD0CAB9,1.1.1.10,1,1,1,10,1.5,0.097,,1.1893195247894364,,,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,5
DATA_001190,Q7Z4W1,SMI_B5716E6486,SMI_5C2AD0CAB9,1.1.1.10,1,1,1,10,1.6,0.031,,1.7127582888216522,,,CC(=O)C(=O)C>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,5
DATA_001195,Q7Z4W1,SMI_7A1E0D8109,SMI_5C2AD0CAB9,1.1.1.10,1,1,1,10,3.8,0.00017,,4.349334675238536,,,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,5
DATA_001199,Q7Z4W1,SMI_6F6DF69DF0,SMI_5C2AD0CAB9,1.1.1.10,1,1,1,10,0.65,0.00021,,3.490694061908936,,,C(C(C(C(=O)CO)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,5
DATA_001212,Q7Z4W1,SMI_A4953F1E05,SMI_5C2AD0CAB9,1.1.1.10,1,1,1,10,1.5,0.00085,,3.2466723333413885,,,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,5
DATA_001215,Q7Z4W1,SMI_9EF4CB5139,SMI_5C2AD0CAB9,1.1.1.10,1,1,1,10,0.52,0.0012,,2.6368220975871743,,,C(C(C=O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,5
DATA_001217,Q7Z4W1,SMI_2AEA0254E6,SMI_5C2AD0CAB9,1.1.1.10,1,1,1,10,0.65,0.0015,,2.6368220975871743,,,CC(C(=O)C)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,5
DATA_001219,Q7Z4W1,SMI_19D07DC382,SMI_5C2AD0CAB9,1.1.1.10,1,1,1,10,0.23,0.0016,,2.157607853361668,,,C(C(=O)CO)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,5
DATA_001220,Q7Z4W1,SMI_D0215A4D06,SMI_5C2AD0CAB9,1.1.1.10,1,1,1,10,0.82,0.0019,,2.635060251430888,,,C(C(C(C=O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,5
DATA_001223,Q7Z4W1,SMI_D0215A4D06,SMI_5C2AD0CAB9,1.1.1.10,1,1,1,10,0.43,0.0024,,2.2532572138679807,,,C(C(C(C=O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,5
DATA_001225,Q7Z4W1,SMI_8FF8736778,SMI_5C2AD0CAB9,1.1.1.10,1,1,1,10,0.6,0.0025,,2.380211241711606,,,C(C(C(=O)CO)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,5
DATA_001235,Q7Z4W1,SMI_D0215A4D06,SMI_5C2AD0CAB9,1.1.1.10,1,1,1,10,0.52,0.0042,,2.0927540532368987,,,C(C(C(C=O)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,5
DATA_001238,Q7Z4W1,SMI_6F6DF69DF0,SMI_5C2AD0CAB9,1.1.1.10,1,1,1,10,0.1,0.0048,,1.3187587626244128,,,C(C(C(C(=O)CO)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,5
DATA_001240,Q7Z4W1,SMI_6F6DF69DF0,SMI_5C2AD0CAB9,1.1.1.10,1,1,1,10,0.52,0.005,,2.0170333392987803,,,C(C(C(C(=O)CO)O)O)O>>C(C(C(C(=O)CO)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,5
