DATA_ID,SEQ_ID,SMI_ID,PROD_SMI_ID,EC_NUMBER,EC_1,EC_2,EC_3,EC_4,KCAT,KM,KCAT_KM,Y_VALUE,PH,TEMP,RXN_SMILES,SMI_SOURCE,FOLD
DATA_000162,P11766,SMI_AC30F4117F,SMI_CE5CCA5340,1.1.1.1,1,1,1,1,1.91667,2e-06,966667.0,5.985276892935985,7.5,25.0,C(CC(=O)NC(CSCO)C(=O)NCC(=O)O)C(C(=O)O)N.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.C(CC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(C(=O)O)N,brenda,8
DATA_000163,P11766,SMI_AC30F4117F,SMI_CE5CCA5340,1.1.1.1,1,1,1,1,2.25,0.00027,8333.33,3.9208185802345477,7.5,25.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.C(CC(=O)NC(CSCO)C(=O)NCC(=O)O)C(C(=O)O)N>>[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.C(CC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(C(=O)O)N,brenda,8
DATA_000168,P11766,SMI_DC77AF9199,SMI_8A5369DEB0,1.1.1.1,1,1,1,1,,0.005,10000.0,4.0,7.5,25.0,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.C(CC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(C(=O)O)N>>C(CC(=O)NC(CS(=O)N)C(=O)NCC(=O)[O-])C(C(=O)[O-])[NH3+].C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,brenda,8
DATA_000172,P11766,SMI_FC4EF51BFF,SMI_9226886F57,1.1.1.1,1,1,1,1,1.83333,0.0036,500.0,2.6989700043360187,7.5,25.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N.C(CC(=O)NC(CSCO)C(=O)NCC(=O)O)C(C(=O)O)N>>C(CC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(C(=O)O)N.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,8
DATA_000178,P11766,SMI_B9137098AF,SMI_9366E7EE93,1.1.1.1,1,1,1,1,0.516667,0.0082,266.667,2.4259692751400443,10.0,25.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.CCCCCCO>>CCCCCC=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,8
DATA_000180,P11766,SMI_C840F5B631,SMI_BF7D36ED88,1.1.1.1,1,1,1,1,0.883333,0.00027,3350.0,3.525044807036845,10.0,25.0,CCCCCCCCCO.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>[H+].CCCCCCCCC=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,8
DATA_000181,P11766,SMI_2E7194BDF6,SMI_929B15022F,1.1.1.1,1,1,1,1,0.666667,0.00018,2500.0,3.3979400086720375,10.0,25.0,CCCCCCCCCCO.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.CCCCCCCCCC=O.[H+],brenda,8
DATA_000182,P11766,SMI_62566774AF,SMI_A44C12288A,1.1.1.1,1,1,1,1,0.3,5e-05,5166.67,3.713210723640527,10.0,25.0,CCCCCCCCCCCCO.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>CCCCCCCCCCCC=O.[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,8
DATA_000183,P11766,SMI_829372D038,SMI_06D3E9BE40,1.1.1.1,1,1,1,1,0.0166667,6e-06,2666.67,3.4259692751400443,10.0,25.0,CCCCCCCCCCCCCCO.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.CCCCCCCCCCCCCC=O.[H+],brenda,8
DATA_000184,P11766,SMI_A4953F1E05,SMI_6F3B1E738B,1.1.1.1,1,1,1,1,3.8,0.0029,1300.0,3.113943352306837,10.0,25.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>[H+].CCCC=CC=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,8
DATA_000185,P11766,SMI_8F713CC5CA,SMI_D3E77AA50F,1.1.1.1,1,1,1,1,4.06667,0.0009,4533.33,3.65641733431626,10.0,25.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.CCCC=CCO>>[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,8
DATA_000186,P11766,SMI_32A833F944,SMI_FE3AC3203C,1.1.1.1,1,1,1,1,5.33333,0.0146,366.667,2.5642718252515486,10.0,25.0,CC(=CCO)C.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>CC(=CC=O)C.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,8
DATA_000187,P11766,SMI_98CD7F604C,SMI_985833703A,1.1.1.1,1,1,1,1,3.66667,6e-05,61666.7,4.790050708437062,10.0,25.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.CC(=CCCC(=CCCC(=CCO)C)C)C>>CC(=CCCC(=CCCC(=CC=O)C)C)C.[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,8
DATA_000188,P11766,SMI_3547CFF348,SMI_D3E77AA50F,1.1.1.1,1,1,1,1,3.83333,0.046,83.3333,1.9208185802345477,10.0,25.0,C(C=CCO)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,8
DATA_000189,P11766,SMI_1A04CBF005,SMI_29E7510240,1.1.1.1,1,1,1,1,2.56667,0.012,216.667,2.335792770068036,10.0,25.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.C(CCCO)CCO>>[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.C(CCC=O)CC=O,brenda,8
DATA_000190,P11766,SMI_96C31856BB,SMI_26A23FAB7A,1.1.1.1,1,1,1,1,3.35,0.0055,616.667,2.790050708437062,10.0,25.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.C(CCCCO)CCCO>>[H+].C(CCCC=O)CCC=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,8
DATA_000191,P11766,SMI_01B3F8D5CE,SMI_9C415A036D,1.1.1.1,1,1,1,1,5.25,0.17,33.3333,1.5228783109856385,10.0,25.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.C1=CC=C(C=C1)CO>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+].C1=CC=C(C=C1)C=O,brenda,8
DATA_000192,P11766,SMI_B40ED2BFDE,SMI_386BFE3076,1.1.1.1,1,1,1,1,2.71667,0.00044,6133.33,3.7876963322602,10.0,25.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.C1=CC=C(C=C1)C=CCO>>C1=CC=C(C=C1)C=CC=O.[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,8
DATA_000193,P11766,SMI_14BB2D4A12,SMI_3FB07D7A08,1.1.1.1,1,1,1,1,0.916667,0.0002,4650.0,3.667452952889954,10.0,25.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.CC(CCCO)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C>>CCC(C(=O)O)N.[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,8
DATA_000196,P11766,SMI_A4953F1E05,SMI_D3E77AA50F,1.1.1.1,1,1,1,1,6.33333,3.7e-05,,5.233430393590068,10.0,25.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,8
DATA_000197,P11766,SMI_A4953F1E05,SMI_D3E77AA50F,1.1.1.1,1,1,1,1,5.83333,0.002,,3.4648865501343047,10.0,25.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,8
DATA_000198,P11766,SMI_5C9F6C3D6C,SMI_FEBA9F8424,1.1.1.1,1,1,1,1,3.58333,8.7e-05,,4.6147675529182886,10.0,25.0,CCCCCO.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.CCCCC=O,brenda,8
DATA_000355,A1L4Y2,SMI_89B394FD02,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,52.1,0.0051,207.57,4.009267547201588,,,CCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,8
DATA_000679,P50578,SMI_54ABC33A1A,SMI_D0B5029B3A,1.1.1.2,1,1,1,2,47.0,0.00051,,4.964527681837781,7.0,25.0,[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.CN(C)C1=CC=C(C=C1)N=O>>CN(C)C1=CC=C(C=C1)N.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,brenda,8
DATA_000680,P50578,SMI_D6E46092EE,SMI_521B4D7EB5,1.1.1.2,1,1,1,2,58.0,0.00028,,5.316269962220718,7.0,25.0,CCN(CC)C1=CC=C(C=C1)N=O.[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O>>CCN(CC)C1=CC=C(C=C1)N.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,brenda,8
DATA_000681,P50578,SMI_FCB57EABFF,SMI_40EB68ECF8,1.1.1.2,1,1,1,2,19.0,0.00021,,4.956534306218909,7.0,25.0,C1=CC(=CC=C1N=O)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,8
DATA_000682,P50578,SMI_C7A80C12B2,SMI_DA4D0C1D8A,1.1.1.2,1,1,1,2,64.0,2.2e-05,,6.463757293161681,7.0,25.0,C1=CC=C(C=C1)NC2=CC=C(C=C2)N=O.[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O>>C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N.C1=CC=C(C=C1)NC2=CC=C(C=C2)N,brenda,8
DATA_000683,P50578,SMI_C0D271295A,SMI_04F5C53CEC,1.1.1.2,1,1,1,2,12.0,0.00025,,4.681241237375588,7.0,25.0,[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.C1=CC(=CC=C1C=O)[N+](=O)[O-]>>C1=CC(=CC=C1CO)[N+](=O)[O-].C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,brenda,8
DATA_000777,Q84EX5,SMI_EBC31F667C,SMI_A8797C347C,1.1.1.2,1,1,1,2,5.9,0.0091,,2.811810619321051,,,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,8
DATA_000801,Q84EX5,SMI_27E4714280,SMI_A8797C347C,1.1.1.2,1,1,1,2,38.1,4e-05,,5.978864984347657,,,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,8
DATA_000802,P25377,SMI_08B723D966,SMI_A8797C347C,1.1.1.2,1,1,1,2,7913.0,0.000172,,7.662812718819961,,,C1=CC=C(C=C1)C=CC=O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,8
DATA_000804,P25377,SMI_27B45C7465,SMI_A8797C347C,1.1.1.2,1,1,1,2,9581.0,0.00189,,6.7049490359926445,,,CC(C)CC=O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,8
DATA_000805,P25377,SMI_79A42C9574,SMI_A8797C347C,1.1.1.2,1,1,1,2,11920.0,0.00301,,6.597709759810375,,,CCCCC=O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,8
DATA_000811,P25377,SMI_0E40AB5740,SMI_A8797C347C,1.1.1.2,1,1,1,2,6000.0,7.3e-05,,7.914828390263188,,,COC1=C(C=C(C=C1)C=O)OC>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,8
DATA_000817,O73949,SMI_EBC31F667C,SMI_A8797C347C,1.1.1.2,1,1,1,2,15.8,0.0007,223.0,4.353559046940166,,,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,8
DATA_000818,O73949,SMI_27E4714280,SMI_A8797C347C,1.1.1.2,1,1,1,2,6.3,0.0004,93.0,4.19728055812562,,,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,8
