DATA_ID,SEQ_ID,SMI_ID,PROD_SMI_ID,EC_NUMBER,EC_1,EC_2,EC_3,EC_4,KCAT,KM,KCAT_KM,Y_VALUE,PH,TEMP,RXN_SMILES,SMI_SOURCE,FOLD
DATA_011697,A0A0D0ID32,SMI_3000C1E472,SMI_EADC5B1BAF,1.2.1.11,1,2,1,11,330.0,0.24,,3.1383026981662816,,,[O-]P(=O)([O-])[O-]>>C(C(C(=O)O)N)C(=O)OP(=O)(O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,9
DATA_011703,A0A069CKL0,SMI_A4953F1E05,SMI_EADC5B1BAF,1.2.1.11,1,2,1,11,115.2,0.0114,53.3,4.00454762775072,,,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C(C(C(=O)O)N)C(=O)OP(=O)(O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,9
DATA_011909,P00359,SMI_B8C72492DF,SMI_C9410A02BD,1.2.1.12,1,2,1,12,10.2111,0.000908931,,4.050541613650735,6.5,30.0,[H+].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.C(C(C(=O)OP(=O)(O)O)O)OP(=O)(O)O>>C(C(C=O)O)OP(=O)(O)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.[O-]P(=O)([O-])[O-],brenda,9
DATA_011911,P00359,SMI_C9410A02BD,SMI_B8C72492DF,1.2.1.12,1,2,1,12,18.1617,0.000423345,,4.63246206278577,6.5,30.0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.[O-]P(=O)([O-])[O-].C(C(C=O)O)OP(=O)(O)O>>C(C(C(=O)OP(=O)(O)O)O)OP(=O)(O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,9
DATA_011918,P00359,SMI_C9410A02BD,SMI_B8C72492DF,1.2.1.12,1,2,1,12,18.2,0.000423,,4.633731020610033,6.5,30.0,[O-]P(=O)([O-])[O-].C(C(C=O)O)OP(=O)(O)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.C(C(C(=O)OP(=O)(O)O)O)OP(=O)(O)O.[H+],brenda,9
DATA_012087,P50362,SMI_7A1E0D8109,SMI_6FC8F24EB2,1.2.1.13,1,2,1,13,137.0,0.000872,,5.196204082223839,,,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O>>C(C(C(=O)OP(=O)([O-])[O-])O)OP(=O)([O-])[O-].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,9
DATA_012088,P50362,SMI_27E4714280,SMI_6FC8F24EB2,1.2.1.13,1,2,1,13,430.0,0.0003,,6.1563472008599245,,,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O>>C(C(C(=O)OP(=O)([O-])[O-])O)OP(=O)([O-])[O-].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+],brenda,9
DATA_012118,C0P9J6,SMI_DAA1029144,SMI_2E011C21E5,1.2.1.19,1,2,1,19,5.0,1.1e-05,520.0,5.657577319177793,,,C(CC=O)CN=C(N)N>>C(CC(=O)O)CN.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,9
DATA_012123,C0P9J6,SMI_EAEBA3451D,SMI_2E011C21E5,1.2.1.19,1,2,1,19,10.8,1.6e-05,840.0,5.829303772831025,,,[H]C(=O)CCC[NH3+].NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H]>>C(CC(=O)O)CN.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,rhea_sub_plus_brenda_prod,9
DATA_012127,C0P9J6,SMI_EEE97BD031,SMI_2E011C21E5,1.2.1.19,1,2,1,19,11.8,9.8e-05,1300.0,5.080655931613631,,,C(CN)C=O>>C(CC(=O)O)CN.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,9
