DATA_ID,SEQ_ID,SMI_ID,PROD_SMI_ID,EC_NUMBER,EC_1,EC_2,EC_3,EC_4,KCAT,KM,KCAT_KM,Y_VALUE,PH,TEMP,RXN_SMILES,SMI_SOURCE,FOLD
DATA_000307,P00328,SMI_39CE43E8A8,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.9,4.7e-05,,4.282144651503607,,,*C([H])([H])O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],rhea_sub_plus_brenda_prod,4
DATA_000309,P06757,SMI_24703BB682,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,89.7,0.0014,,4.806664407365854,,,C1=CC=C(C=C1)CO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000316,P00328,SMI_E4FF2EAEE1,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,1.55,5.9e-05,,4.419479686528147,,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000319,P00328,SMI_8952C0B61F,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,35.4,6e-05,,5.770852011642144,,,CCCC=O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000326,P06757,SMI_9AE011B26F,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,48.8,0.078,,2.79632521931223,,,CCCCCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000331,P00328,SMI_069CA54449,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,118.0,0.0539,,3.3402932421193867,,,CCCCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000336,P00328,SMI_7029EEA64A,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.018,0.000137,,2.1185519379468993,,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=O)C)C>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000352,P00328,SMI_DA3341B60B,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,29.5,0.000148,,5.299560300583206,,,C1=CC=C(C=C1)C=O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000354,P00328,SMI_7029EEA64A,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.023,0.000242,,1.9779124700371615,,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=O)C)C>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000356,P06757,SMI_069CA54449,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,48.8,0.23,,2.326691985985118,,,CCCCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000359,P00328,SMI_39FEF0BF4B,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,1.52,0.00018,,3.9265710828414666,,,CCCCCCC(C)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000368,P00328,SMI_7029EEA64A,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.021,0.0002,,2.0211892990699383,,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=O)C)C>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000384,P00328,SMI_E4FF2EAEE1,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.018,0.000257,,1.8453393817720114,,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000385,P00328,SMI_7029EEA64A,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,2.5,0.00034,,3.8664610916297826,,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=O)C)C>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000390,P00328,SMI_E4FF2EAEE1,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.022,0.00028,,1.895264649479987,,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000393,P00328,SMI_E4FF2EAEE1,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.025,0.0003,,1.9208187539523751,,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000396,P06757,SMI_165FCB35A2,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,213.0,0.06,,3.550228353055094,,,CC=CCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000421,P00328,SMI_8ADD9B517B,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.87,0.00073,,3.076196392498163,,,CCCC(C)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000422,P06757,SMI_89B394FD02,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,62.7,5.0,,1.0982975364946976,,,CCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000442,P00328,SMI_72E102D3B3,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,41.9,0.00124,,4.52879233780406,,,CCC=O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000450,P00328,SMI_7908C955AD,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,1.0,0.00135,,2.869666231504994,,,CCC(C)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000453,P00328,SMI_F5EA153A3E,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,133.0,0.00458,,4.462986162963217,,,C1=CC=C(C=C1)C=CCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000456,P00328,SMI_747EBD5F8D,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,2.26,0.0016,,3.149988456491476,,,CCC(CC)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000463,P00328,SMI_39FEF0BF4B,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.053,0.00192,,1.4409746408972395,,,CCCCCCC(C)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000467,P06757,SMI_BF85C3BF8F,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,1.75,1.9,,-0.03571555226653448,,,C1CCC(CC1)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000473,P00328,SMI_89B394FD02,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,308.0,0.118,,3.416668709194319,,,CCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000477,P00328,SMI_59D8B57BBF,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,28.7,0.0439,,2.815417376491871,,,CCCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000486,P00328,SMI_9A541C8EDC,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,380.0,0.0349,21.35,4.03695816965763,,,C(CCO)CN>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000499,P00328,SMI_DF269A697B,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,31.8,0.006,,3.724275869600789,,,CC=O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000508,P00328,SMI_D832F8BCAB,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,18.6,0.0538,,2.538730668551527,,,CC(C)CCCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000513,P00328,SMI_7908C955AD,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,2.0,0.0075,,2.425968732272281,,,CCC(C)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000520,P00328,SMI_35326B933C,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.58,0.009,,1.8091854841236124,,,CC(C)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000527,P00328,SMI_9AE011B26F,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,56.2,0.0562,,3.0,,,CCCCCO>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000533,P00328,SMI_ACFFC76E58,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,5.9,0.0141,,2.621632898986764,,,C1CCC(=O)CC1>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000537,P00328,SMI_5F43DD8C68,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.0713,0.0142,,0.7008011854688091,,,CCCC(=O)C>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000538,P00328,SMI_FD1937B363,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.12,0.015,,0.9030899869919435,,,CCC(=O)C>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000565,P00328,SMI_8ADD9B517B,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,1.01,0.0317,,1.5032621115648912,,,CCCC(C)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000579,P00328,SMI_ED3751F9CB,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.36,0.075,,0.6812412373755872,,,CCC(=O)CC>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000580,P00328,SMI_7908C955AD,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,11.9,0.0933,,2.105665317646031,,,CCC(C)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000582,P00328,SMI_A2FE2176EE,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,0.33,0.135,,0.3881801713828813,,,CC(=O)C>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
DATA_000583,P00328,SMI_35326B933C,SMI_C2D7EDC3B5,1.1.1.1,1,1,1,1,53.1,0.193,,2.4395372120736956,,,CC(C)O>>C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+],brenda,4
