SMI_ID,SMILES
SMI_D09A21F186,CNCCCC(=O)c1ccc(=O)[nH]c1.OO
SMI_2150CB932D,C=O.CNCC(=O)O.OO
SMI_BA4FD1D550,CC(=O)NCCC=O.NCCCCNCCCN.OO
SMI_B14788C6D1,NCCCC=O.NCCCN.OO
SMI_E4297C0F6E,NCCC=O.NCCCCNCCCN.OO
SMI_5A7A00E6EB,C=O.NCCCC(=O)O.OO
SMI_39B54AB2B2,CN.O=CCCC(=O)O.OO
SMI_CBDE14020B,COc1c(O)c(C)c(CC=C(C)C)c(O)c1OC.[H+]
SMI_AB699DD1E8,O=C(O)C1CCC=N1.[H+]
SMI_667475F1AD,O=C(O)C1CC(O)C=N1.[H+]
SMI_646C4E9DA2,C=O.NCC(=O)O
SMI_F975CE9940,C=O.CNC
SMI_93FD644BD2,NCC(=O)O
SMI_07DAD25F9B,CNCC(=O)O
SMI_3E01E751C9,CC1Nc2nc(N)[nH]c(=O)c2N2CN(c3ccc(CC(O)C(O)C(O)COC4OC(COP(=O)(O)OC(CCC(=O)O)C(=O)O)C(O)C4O)cc3)C(C)C12
SMI_148B6E0310,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)CCOc1ccc2c(c1)Nc1ccccc1N2.[H+]
SMI_08D6D0CF8A,CC(C)=CC=O.Nc1ncnc2nc[nH]c12.OCC1OCC(O)C(O)C1O
SMI_90F066E4A1,CNCCCC(=O)c1ccc(=O)[nH]c1O.OCC1OCC(O)C(O)C1O
SMI_CA47E35E01,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1
SMI_212DACDF75,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+2].[H+]
SMI_A7998D10E4,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+2].[H+]
SMI_B81D768A92,NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.[H+]
SMI_57C43759F1,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.[H+]
SMI_34D35E283E,NC(=O)CCCCC(S)CCS.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1
SMI_2FC5793E2D,C=CC1=C(C)c2cc3[n-]c(cc4nc(cc5[n-]c(cc1n2)c(C)c5CCC(C)=O)C(CCC(C)=O)=C4C)c(C)c3C=C.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.[Fe+4]
SMI_EA7778B9FE,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.OO
SMI_89C7104EDA,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O
SMI_C055D3A01D,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O.[N-]=[N+]=O
SMI_2FD7E36E60,Cc1cc(O)cc(C)c1O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1
SMI_0BF1FFE15B,Cc1cc(O)cc(C)c1O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1
SMI_991ADE4356,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.Oc1ccc(O)c2c(O)cccc12
SMI_8B4751D860,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.Oc1ccc(O)c2c(O)cccc12
SMI_3A941A6786,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.NC(=S)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1
SMI_BB9E8C8530,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.NC(=S)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1
SMI_73E24CD6C2,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.Oc1ccc(O)cc1
SMI_CFDB55946B,N#Cc1c(O)c(Cl)c(Cl)c(O)c1C#N.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1
SMI_6A8D76920B,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.Oc1ccc(O)c(-c2ccccc2)c1
SMI_0FA1507AF0,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O.Oc1ccc(O)c(O)c1
SMI_C4D42BBEFE,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.Oc1ccc(O)cc1
SMI_6C72EEFEB8,Cc1cc(O)ccc1O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1
SMI_599B0CD59E,NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1
SMI_12565D1A79,CC(=CCc1cc(O)c2ccccc2c1O)CCCC(C)CCCC(C)CCCC(C)C.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1
SMI_7134DC710E,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.OCC1OCC(O)C(O)C1O
SMI_FBB531EB4A,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=[N+]([O-])[O-].[H+]
SMI_4F60A1D6D2,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=[N+]([O-])[O-].[H+]
SMI_04D6BAEBD0,O=N[O-]
SMI_538FA49EC6,CN(C)c1ccc(N)cc1.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.Nc1ccccc1C(=O)[O-]
SMI_66F9602818,CN(C)c1ccc(N)cc1.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.Nc1ccccc1C(=O)[O-]
SMI_397E7F3385,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.Nc1ccc(S(=O)(=O)O)c2cccc(O)c12
SMI_A5ED2F26DC,CN(C)c1ccc(N=Nc2ccccc2)cc1
SMI_9429862FA8,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1
SMI_359E5440C9,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.NCc1c[nH]c2nc(N)[nH]c(=O)c12
SMI_3633C44D6D,N#Cc1c[nH]c2nc(N)[nH]c(=O)c12
SMI_267B3D3A9F,CN(C)c1ccc(N=Nc2ccccc2C(=O)[O-])cc1
SMI_0D6357E12C,O.[N]=O
SMI_BEB7DA9E3B,C[n+]1ccc(-c2cc[n+](C)cc2)cc1.N.O.[Cl-].[Cl-]
SMI_577B696139,C[N+](C)(C)[O-].NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1
SMI_41D8961280,[N-]=[N+]=O
SMI_07F248259C,[Fe+2].[Fe+2].[H+].[H+].[N]=O.[N]=O
SMI_E35609EB62,CC=O.O=N[O-].OO
SMI_63ECFAC45A,CCCC=O.O=N[O-].OO
SMI_F9C84045C3,C=O.O=N[O-].OO.[H+]
SMI_C3C378FFF6,O=C1N=C2NC(=O)NC(=O)C2(O)N1.OO
SMI_EE779DC871,O.O=N[O-]
SMI_F4AC985EB1,O=S([O-])[O-]
SMI_65EE281A02,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.[Cr+3]
SMI_5A4B918556,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=C([O-])CCCCC(S)CCS
SMI_AD457EC168,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.NC(=O)CCCCC1CCSS1.[H+]
SMI_F0576BB233,CC(=O)CSCCS(=O)(=O)[O-].NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C=O
SMI_E2181BE57B,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.NC(CSSCC(N)C(=O)O)C(=O)O.[H+]
SMI_AE31EC7F1F,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O
SMI_E262C452D8,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.[H+]
SMI_7069F950AE,C[N+](C)(C)C(Cc1c[nH]c(=S)[nH]1)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1
SMI_9DDD74E257,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=C(O)c1cc(S)ccc1[N+](=O)[O-]
SMI_F15A967A8F,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O=C(O)c1cc(S)ccc1[N+](=O)[O-]
SMI_CFFFF43FAF,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.NC(CCC(=O)NC1CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)NCCCNCCCCNC(=O)CNC1=O)C(=O)O.[H+]
SMI_FFD588B1AB,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(O)C(=O)NCCC(=O)NCCS.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1
SMI_43D8963E91,CC(C)(COP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1
SMI_0E77E71670,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O
SMI_49A0311ED5,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+]
SMI_10605928B3,CC(=O)NC(CSSCC(NC(C)=O)C(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O)C(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+]
SMI_64998665B2,NC(=O)CNC(=O)C(CS)NC(=O)CCC(N)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1
SMI_6C82AEA11B,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O
SMI_780384567C,NC(=O)CNC(=O)C(CS)NC(=O)CCC(N)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1
SMI_A418440BC5,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.NC(=O)CNC(=O)C(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(N)=O)NC(=O)CCC(N)C(=O)O.[H+]
SMI_4A97E459D3,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C([O-])CCCSSCCCC(=O)[O-].[H+]
SMI_0007514197,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=S([O-])[O-]
SMI_2790D6F6A9,O=S(=O)([O-])[O-]
SMI_E7AF002B11,O=S(=O)([O-])SSS(=O)(=O)[O-]
SMI_F8727A014E,O=S(=O)([O-])[O-].[H+]
SMI_7A86C30A92,O.O=S([O-])[O-]
SMI_604FCC152E,O=S(=O)([O-])[O-].OO
SMI_FC4F1D44E2,CC(C)=CCCC(C)=CCCC(C)=CC=O.NC(CS)C(=O)O.OO
SMI_8C766A2CE9,O.S.[H+]
SMI_9BFD86617B,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O
SMI_22B2FEF9BA,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O
SMI_2A5117C7A0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=S([O-])[O-]
SMI_D844DEE2B2,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(O)C1O
SMI_0F4A1FC2DC,*N[C@@H](CC[S@](C)=O)C(*)=O.*N[C@@H](CS)C(*)=O.*N[C@@H](CS)C(*)=O
SMI_331AF53572,CSCCC(NS(=O)(=O)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1)C(=O)O.O.OC(CS)C(O)C[S-](=S)=S
SMI_1796735AB1,CSCCC(N)C(=O)O.O
SMI_73318A6F71,CSCCC(NC(C)=O)C(=O)O.O
SMI_69E225A5E6,*N[C@@H](CC[S@@](C)=O)C(*)=O.*N[C@@H](CS)C(*)=O.*N[C@@H](CS)C(*)=O
SMI_9F993021C6,CS(=O)CCC(N)C(=O)O
SMI_7AAF0F4A0A,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.O=C1OC(C(O)CO)C(O)=C1[O-]
SMI_339152A5C3,CCCCCCCCCCc1c(C)c(O)c(OC)c(OC)c1O.O=S(=O)([O-])SSS(=O)(=O)[O-]
SMI_B7834233D2,CC(C)=CCc1c(C)c(O)c2ccccc2c1O.CS(C)=O
SMI_3E7C8E5509,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.Oc1ccc(O)cc1
SMI_72EE0AD393,NC(CCC(=O)NC(CSS)C(=O)NCC(=O)O)C(=O)O
SMI_E1AE3A9D6C,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)CCOc1ccc2c(c1)Nc1ccccc1N2.CC(OP(=O)([O-])[O-])C(NC(=O)CCCCCCSSCCS(=O)(=O)[O-])C(=O)[O-]
SMI_7C1A7F595A,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P([O-])([O-])[O-]
SMI_B2C27F4D95,NCCC1=CC(=O)C(=O)C=C1.O
SMI_1CB06E85CB,O.O=C1C=CC=CC1=O
SMI_A159665A09,COC1=CC(=C2C=C(OC)C(=O)C(OC)=C2)C=C(OC)C1=O.O
SMI_8626F5D030,O.O=C1C=C2CC(C(=O)O)NC2=CC1=O
SMI_C4E427D860,O.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+]
SMI_81083872BF,O.[Cu+2]
SMI_6F6953A534,CCC(N)C(=O)O.COc1cc(C=O)ccc1O.O
SMI_FB8A4EA923,CN(C)c1ccc(C(=O)c2ccccc2)cc1.CN(C)c1ccc(O)cc1
SMI_DBA49BF70A,O=C([O-])c1cccc(C(=O)[O-])n1.O=C([O-])c1cccc(C(=O)[O-])n1.[O-2].[O-2].[O-]OC1CCCCC1.[O-]OC1CCCCC1.[OH3+].[OH3+].[V].[V]
SMI_C3DC62F218,CC(=O)NC(CSc1c2nc3cc(C(=O)O)ccc3oc-2cc(=O)c1N)C(=O)O.O=C=O
SMI_0806077D55,C[n+]1cccc(C(N)=O)c1.Cc1cc(O)c2ccccc2c1O
SMI_C5A0584707,NC(=O)c1ccc[n+](C2OC(CO)C(O)C2O)c1
SMI_4C0B1E48FF,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+2]
SMI_8F9156A735,CCC(N)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1
SMI_B712E6866F,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.Oc1ccc(O)c2ccccc12
SMI_61435AC382,Cc1cc(O)c(C)cc1O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1
SMI_80124E840C,Cc1cc(O)ccc1O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1
SMI_CD505FC1AD,Cc1ccc(C=NN=c2scc(-c3cc4cc(Br)ccc4oc3=O)n2Cc2ccccc2)cc1.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1
SMI_87C0421A13,O.O=O
SMI_79310BBF3B,Cc1ccc(C=NN=c2scc(-c3cc4cc(Br)ccc4oc3=O)n2Cc2ccccc2)cc1.O=O
SMI_E859175701,CC1=CC(=O)C(=O)C=C1.O
SMI_09A918ED08,CC(=O)NCCC1=CC(=O)C(=O)C=C1.O
SMI_5FD76063C6,Cc1ccc(C=NN=c2scc(-c3cc4cc(Br)ccc4oc3=O)n2Cc2ccccc2)cc1.II
SMI_2AD1E1F440,CC(C)(C)O.O
SMI_D50BBAAE1D,CC(C)(O)c1ccccc1.O
SMI_CAD8A8F13E,Cc1ccc(C=NN=c2scc(-c3cc4cc(Br)ccc4oc3=O)n2Cc2ccccc2)cc1.NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O
SMI_0F6FB4447E,Cc1ccc(C=NN=c2scc(-c3cc4cc(Br)ccc4oc3=O)n2Cc2ccccc2)cc1.O=C1OC(C(O)CO)C(=O)C1=O
SMI_5590173E35,O.[Mn+3]
SMI_02B0A94257,COc1ccc(C=O)cc1OC.O
SMI_16A7EA4622,CCC(N)C(=O)O.O.O=C1C=CC(=O)C=C1
SMI_5D0B30BD05,COc1cc(C=O)ccc1O.COc1ccccc1O.O.O=CCO
SMI_102857C2C5,O.O=C([O-])c1ccccc1C(=O)[O-].O=S(=O)(O)c1ccccc1N=Nc1ccccc1S(=O)(=O)O
SMI_F8632B4137,Cc1ccc(C=NN=c2scc(-c3cc4cc(Br)ccc4oc3=O)n2Cc2ccccc2)cc1.Nc1nc(Cl)nc(Nc2cccc(S(=O)(=O)[O-])c2)n1.O=C([O-])c1ccccc1C(=O)[O-].O=S(=O)(O)c1ccccc1N=Nc1ccccc1S(=O)(=O)O
SMI_B37E5FFDF7,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)NCCO
SMI_1B70E8617B,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O
SMI_F8E85E9A4A,CCCCCC(O)C=CC1C2CC(OO2)C1CC=CCCCC(=O)NCCO
SMI_4C75F41329,NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O
SMI_491C4FDDB7,O.OCl
SMI_DC758019F3,Cc1cc(CC(N)C(=O)O)cc(O)c1O.O
SMI_064C88013B,CC1Nc2nc(N)[nH]c(=O)c2N2CN(c3ccc(CC(O)C(O)C(O)COC4OC(COP(=O)(O)OC(CCC(=O)O)C(=O)O)C(O)C4O)cc3)C(C)C12.[H+]
SMI_879DEC15D7,O=C([O-])C=CC=CC(=O)[O-]
SMI_066E1EB8F5,O=C(O)C(=O)C=CC=C[O-].[H+]
SMI_DBA483F179,O=C([O-])C=CC(=CC(=O)[O-])C(=O)[O-]
SMI_C69D1E48FA,O=C([O-])C=CC(=O)CC(=O)C(=O)[O-]
SMI_36C882F2E3,CC(=CC(=O)O)C(O)=CC(=O)C(=O)O
SMI_554150B107,O=C(O)C=C(Br)C(O)=CC(=O)C(=O)O
SMI_05F6AC18ED,CC(C)C(=CC(=O)O)C(O)=CC(=O)C(=O)O
SMI_B079409FD2,O=C([O-])C=CC(=O)CC(=O)C(=O)[O-].[H+]
SMI_B7753318C7,O=C([O-])C=CC(=O)CC(=O)CC(=O)[O-].[H+]
SMI_A57DC951F0,NC(C(=O)O)=C(C=CC=O)C(=O)O
SMI_14DC870C20,NC(C(=O)O)=C(C=CC=O)C(=O)[O-]
SMI_F47897349C,O=C(O)C(=O)C=C(C=CO)C(=O)O.[H+]
SMI_BA33FCEBAE,NC(CC(=O)c1ccccc1NC=O)C(=O)O
SMI_870545EDD6,[NH3+][C@@H](CC(=O)c1ccccc1NC=O)C(=O)[O-]
SMI_A0B272AB40,CN(C=O)c1ccccc1C(=O)CC(N)C(=O)O
SMI_2116778A5C,CCC(N)C(=O)O
SMI_7FB0555262,CCCCCC(C=CC=CCCCCCCCC(=O)O)OO
SMI_847D2EB121,CCCCCC(C=CC=CCC=CCC=CCCCC(=O)O)OO
SMI_23B3113CA1,CCCCCC(C=CC=CCCCCCCCC(=O)[O-])OO
SMI_62CC6F8B5F,O=C(O)CC(C=CC(=O)C(=O)O)=CO.[H+]
SMI_FD66257128,O=C(O)CCC(=O)C=CC=C(O)C(=O)O
SMI_64A8B96BC4,O=C([O-])CCC(=O)C=CC=C([O-])C(=O)O.[H+]
SMI_B01E0A2E15,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O.O=S([O-])[O-]
SMI_AA9AB9B3B4,NC(CS(=O)O)C(=O)O
SMI_A54189020B,NC(CS(=O)O)C(=O)O.[H+]
